,bhk,sqft_living,price,zipcode
17091,2,860,305000.0,98133
17092,5,2880,733000.0,98052
17093,4,2100,640000.0,98004
17094,4,2360,840000.0,98040
17095,5,3680,1475000.0,98105
17096,3,1560,525000.0,98177
17097,4,1680,625000.0,98052
17098,3,1380,350000.0,98122
17099,4,2610,650000.0,98103
17100,2,870,435000.0,98126
17101,3,1210,660000.0,98006
17102,3,1150,350000.0,98053
17103,3,3110,435000.0,98106
17104,6,2550,375900.0,98023
17105,3,2430,272000.0,98003
17106,3,1460,233000.0,98023
17107,4,1330,500000.0,98116
17108,4,2040,540000.0,98155
17109,3,2375,712000.0,98052
17110,4,2480,425000.0,98059
17111,3,1580,242000.0,98168
17112,5,2740,515000.0,98011
17113,4,1920,415000.0,98056
17114,3,2200,375000.0,98003
17115,3,910,182500.0,98001
17116,3,1860,310000.0,98198
17117,3,1510,360000.0,98136
17118,4,3920,889000.0,98053
17119,2,1330,450500.0,98117
17120,4,1964,342000.0,98030
17121,3,1520,413000.0,98177
17122,5,3720,960000.0,98075
17123,2,770,180000.0,98155
17124,4,3210,770000.0,98074
17125,3,1070,224400.0,98010
17126,3,1430,280000.0,98188
17127,3,1670,500000.0,98027
17128,2,710,153000.0,98166
17129,3,1920,385000.0,98133
17130,2,750,325000.0,98177
17131,4,2210,315000.0,98002
17132,4,1660,294999.0,98030
17133,3,1910,175000.0,98001
17134,3,1910,299000.0,98001
17135,2,780,146000.0,98168
17136,3,1650,290000.0,98133
17137,3,3230,1776000.0,98199
17138,2,810,367500.0,98118
17139,4,2750,535000.0,98019
17140,3,1650,334999.0,98014
17141,3,1960,655000.0,98199
17142,4,2790,1298000.0,98040
17143,4,2230,480000.0,98011
17144,3,1280,465000.0,98126
17145,3,1240,297950.0,98058
17146,3,1860,590000.0,98122
17147,4,2410,805000.0,98107
17148,3,1960,204250.0,98023
17149,3,1710,500000.0,98029
17150,4,3480,490000.0,98042
17151,4,3480,2500000.0,98004
17152,3,2960,750000.0,98070
17153,4,2670,405000.0,98155
17154,2,700,209995.0,98056
17155,4,2830,680000.0,98075
17156,3,1120,355000.0,98125
17157,2,1310,280000.0,98168
17158,3,1710,385000.0,98028
17159,4,2200,505000.0,98006
17160,4,3310,429900.0,98003
17161,4,2280,560000.0,98034
17162,3,1640,231000.0,98042
17163,2,750,135000.0,98106
17164,4,3520,800000.0,98107
17165,3,2720,420000.0,98059
17166,3,1660,360000.0,98034
17167,4,2560,642000.0,98029
17168,3,1080,379950.0,98052
17169,3,2050,745000.0,98005
17170,4,2670,630000.0,98144
17171,3,1730,250000.0,98031
17172,3,990,275000.0,98072
17173,6,3560,435000.0,98118
17174,2,700,175000.0,98146
17175,4,1880,560000.0,98107
17176,4,1870,325000.0,98034
17177,3,2500,1185000.0,98112
17178,3,2570,399950.0,98031
17179,4,2940,752000.0,98059
17180,4,3930,1200000.0,98072
17181,4,2150,400000.0,98028
17182,3,1330,240000.0,98108
17183,5,3220,640000.0,98075
17184,3,2710,564450.0,98056
17185,3,1630,300000.0,98027
17186,3,1680,286000.0,98042
17187,3,1930,531800.0,98053
17188,4,2140,502000.0,98034
17189,4,4070,993500.0,98040
17190,3,1350,450000.0,98006
17191,4,4270,997950.0,98024
17192,3,1320,526000.0,98126
17193,3,2100,335000.0,98166
17194,2,710,187250.0,98168
17195,3,2350,735000.0,98115
17196,3,1180,425000.0,98125
17197,3,1250,110000.0,98038
17198,3,1490,305000.0,98059
17199,3,1000,212000.0,98055
17200,5,4050,1380000.0,98040
17201,5,2300,298950.0,98030
17202,3,1330,525000.0,98033
17203,4,3200,707000.0,98075
17204,3,2590,695000.0,98006
17205,3,2590,796500.0,98006
17206,4,2030,420000.0,98034
17207,5,2700,625000.0,98005
17208,3,1670,620000.0,98005
17209,5,3090,1450000.0,98039
17210,5,2650,549950.0,98077
17211,4,1440,275000.0,98056
17212,3,2820,705000.0,98177
17213,3,1690,197000.0,98001
17214,3,1420,265000.0,98031
17215,4,1790,297000.0,98166
17216,3,1320,207500.0,98042
17217,3,1509,410000.0,98133
17218,3,1610,268000.0,98031
17219,4,1550,330000.0,98022
17220,3,1160,417500.0,98177
17221,4,2500,760000.0,98006
17222,3,1540,499000.0,98119
17223,4,1910,620000.0,98027
17224,3,2340,315000.0,98030
17225,3,2060,624950.0,98033
17226,3,1960,525000.0,98027
17227,2,1150,300000.0,98034
17228,4,2330,299900.0,98023
17229,3,2210,299000.0,98030
17230,4,3260,1880000.0,98039
17231,4,1900,265000.0,98002
17232,2,1610,280000.0,98065
17233,3,1340,124740.0,98042
17234,3,3170,1085000.0,98033
17235,8,4440,1970000.0,98112
17236,4,1370,219000.0,98168
17237,5,1420,569950.0,98116
17238,2,1030,212500.0,98168
17239,3,1820,680000.0,98005
17240,4,2650,1457000.0,98112
17241,3,910,300000.0,98034
17242,3,1680,629950.0,98119
17243,2,1550,349900.0,98045
17244,4,2780,690000.0,98075
17245,5,4070,1454000.0,98033
17246,3,3240,1288000.0,98040
17247,4,3650,696000.0,98045
17248,3,2180,650000.0,98053
17249,3,2480,640000.0,98074
17250,5,3180,499950.0,98038
17251,4,3630,490000.0,98042
17252,5,3160,685000.0,98027
17253,4,1370,387500.0,98146
17254,2,1070,401750.0,98116
17255,4,2180,254950.0,98038
17256,4,2420,500000.0,98027
17257,4,3290,856500.0,98052
17258,3,1430,552000.0,98115
17259,4,1890,506500.0,98034
17260,3,1760,500000.0,98029
17261,4,2230,280000.0,98168
17262,3,1630,308000.0,98045
17263,3,2350,613500.0,98029
17264,3,1550,255000.0,98010
17265,3,3550,545000.0,98014
17266,4,2720,620000.0,98075
17267,3,1740,450000.0,98126
17268,4,1840,279000.0,98031
17269,3,2010,625000.0,98027
17270,3,1670,274950.0,98042
17271,3,1820,423000.0,98126
17272,2,720,350000.0,98028
17273,4,2370,305000.0,98001
17274,3,2120,368000.0,98198
17275,3,1290,232000.0,98023
17276,4,1800,250000.0,98108
17277,3,1230,220000.0,98058
17278,3,1380,435000.0,98107
17279,2,740,350000.0,98126
17280,5,1720,206325.0,98058
17281,5,1720,339000.0,98058
17282,4,2100,399000.0,98059
17283,2,1210,529000.0,98199
17284,4,2210,640000.0,98075
17285,4,2470,735000.0,98117
17286,5,2760,378000.0,98125
17287,3,2540,775000.0,98144
17288,3,5150,2250000.0,98112
17289,4,3420,1350000.0,98103
17290,4,2270,380000.0,98034
17291,4,2270,624900.0,98034
17292,3,1470,379770.0,98029
17293,3,1280,340000.0,98077
17294,4,2830,515500.0,98059
17295,4,1970,600000.0,98115
17296,1,1390,400000.0,98019
17297,4,1020,364000.0,98155
17298,4,2250,440000.0,98059
17299,2,800,285000.0,98125
17300,3,1560,669000.0,98112
17301,4,2100,475000.0,98125
17302,2,990,747000.0,98103
17303,3,1060,317000.0,98126
17304,2,1270,390000.0,98125
17305,4,2740,1070000.0,98107
17306,4,2470,1205000.0,98107
17307,3,1970,580000.0,98117
17308,4,2070,518000.0,98006
17309,3,1010,147500.0,98042
17310,4,2220,555000.0,98006
17311,2,1090,427500.0,98109
17312,3,4310,1735000.0,98177
17313,3,1490,265950.0,98042
17314,2,700,247500.0,98133
17315,4,1450,244000.0,98146
17316,3,2120,578550.0,98029
17317,4,1670,451000.0,98029
17318,2,1810,489000.0,98053
17319,2,710,190000.0,98014
17320,3,2540,475000.0,98072
17321,3,1420,485000.0,98103
17322,3,2440,530000.0,98027
17323,4,2570,379000.0,98030
17324,5,3090,1629000.0,98004
17325,3,2050,739000.0,98112
17326,3,920,189950.0,98042
17327,4,2320,637500.0,98029
17328,3,3450,2225000.0,98177
17329,3,1660,209950.0,98023
17330,3,1130,460000.0,98125
17331,4,2550,543500.0,98065
17332,4,2420,376000.0,98038
17333,3,1470,430000.0,98029
17334,4,2030,515000.0,98166
17335,7,2310,580000.0,98117
17336,5,3370,600000.0,98027
17337,3,1900,476800.0,98052
17338,3,1940,815000.0,98105
17339,3,2420,455600.0,98065
17340,3,1010,270000.0,98059
17341,5,2710,1200000.0,98119
17342,2,1340,525000.0,98119
17343,3,1310,242000.0,98198
17344,4,2650,715000.0,98029
17345,3,1890,475000.0,98065
17346,4,2580,370000.0,98058
17347,4,3500,788600.0,98053
17348,2,1040,160000.0,98032
17349,5,1930,800000.0,98014
17350,4,2190,520000.0,98029
17351,3,1530,725000.0,98136
17352,4,1480,335000.0,98118
17353,4,3620,919000.0,98075
17354,3,3370,425000.0,98092
17355,5,2100,420000.0,98155
17356,4,3370,905000.0,98072
17357,2,2240,435000.0,98118
17358,3,1650,438000.0,98053
17359,4,2630,725000.0,98052
17360,4,2330,840000.0,98105
17361,3,1970,425500.0,98052
17362,3,2820,853505.0,98034
17363,2,590,398000.0,98010
17364,3,2060,418500.0,98065
17365,3,1890,826000.0,98109
17366,4,2810,742000.0,98075
17367,4,1470,180000.0,98055
17368,4,2190,286000.0,98023
17369,3,1440,421200.0,98053
17370,3,2480,390000.0,98038
17371,4,2780,739000.0,98006
17372,4,2180,499900.0,98027
17373,3,3340,670000.0,98155
17374,3,2560,842500.0,98112
17375,2,1600,492500.0,98070
17376,3,2230,836500.0,98118
17377,2,900,334000.0,98199
17378,3,1010,179900.0,98042
17379,3,1580,563000.0,98103
17380,3,1890,310000.0,98038
17381,4,2160,335000.0,98133
17382,4,2160,499950.0,98133
17383,2,1410,658500.0,98103
17384,2,1430,297000.0,98125
17385,6,2380,725000.0,98105
17386,3,2206,780000.0,98074
17387,3,1030,252500.0,98125
17388,3,1070,330000.0,98102
17389,3,2320,525000.0,98011
17390,2,1270,365000.0,98074
17391,4,2570,500000.0,98116
17392,3,920,179950.0,98042
17393,3,1790,440000.0,98045
17394,1,480,145000.0,98146
17395,4,2483,331000.0,98030
17396,3,2140,780000.0,98103
17397,3,1900,855000.0,98103
17398,3,1650,225000.0,98003
17399,3,1510,199000.0,98003
17400,3,2910,550000.0,98075
17401,4,4960,1425000.0,98109
17402,3,2710,805000.0,98115
17403,3,1810,261000.0,98042
17404,3,940,347000.0,98052
17405,3,1600,390000.0,98034
17406,4,2640,436000.0,98011
17407,5,3890,1802750.0,98004
17408,3,1630,557000.0,98107
17409,3,830,135000.0,98032
17410,3,1800,425000.0,98019
17411,3,2060,648752.0,98040
17412,4,4040,1388000.0,98004
17413,4,1910,630100.0,98033
17414,4,2800,739000.0,98014
17415,3,1320,269000.0,98133
17416,3,1220,250000.0,98056
17417,5,3100,475000.0,98065
17418,1,550,290000.0,98117
17419,3,1080,219000.0,98002
17420,2,880,416000.0,98117
17421,2,720,179000.0,98188
17422,4,2030,302000.0,98003
17423,4,2040,565000.0,98033
17424,3,1570,281700.0,98031
17425,2,1500,480000.0,98103
17426,4,3180,775000.0,98027
17427,3,1260,375000.0,98155
17428,3,1390,345000.0,98045
17429,3,2850,300000.0,98055
17430,4,2070,364950.0,98058
17431,3,2650,410000.0,98056
17432,3,1220,231000.0,98023
17433,3,1630,445000.0,98056
17434,2,1785,530000.0,98004
17435,3,1260,353500.0,98144
17436,3,1380,209950.0,98003
17437,3,2330,650000.0,98118
17438,2,840,325000.0,98126
17439,3,1730,257000.0,98030
17440,4,2230,337000.0,98042
17441,3,1790,541000.0,98029
17442,3,2280,577500.0,98074
17443,3,2430,560000.0,98136
17444,5,3730,979700.0,98102
17445,5,2230,750000.0,98008
17446,2,770,407500.0,98102
17447,4,1814,530000.0,98115
17448,4,1920,235000.0,98002
17449,4,1860,715000.0,98117
17450,5,2750,795000.0,98008
17451,4,1930,465000.0,98023
17452,3,1950,287600.0,98001
17453,6,2470,630000.0,98007
17454,3,1630,445000.0,98011
17455,4,2110,490000.0,98072
17456,3,1490,565000.0,98136
17457,3,1740,330000.0,98106
17458,4,1900,463000.0,98178
17459,5,4510,1870000.0,98040
17460,3,1090,219500.0,98002
17461,3,1720,622200.0,98125
17462,2,1400,474800.0,98103
17463,4,2090,465000.0,98133
17464,3,1580,389950.0,98177
17465,4,2620,650000.0,98052
17466,3,1500,395000.0,98144
17467,4,2030,304500.0,98031
17468,3,1020,307000.0,98155
17469,3,1540,485000.0,98038
17470,5,3910,1562000.0,98004
17471,5,3920,650500.0,98006
17472,4,3180,960000.0,98040
17473,3,2330,710000.0,98006
17474,3,2600,540000.0,98146
17475,4,1950,601000.0,98115
17476,5,3250,463828.0,98055
17477,4,1130,293000.0,98166
17478,3,2620,597500.0,98053
17479,2,1120,240000.0,98045
17480,3,1800,284000.0,98014
17481,4,2180,440000.0,98028
17482,3,1960,340000.0,98106
17483,3,1960,363000.0,98106
17484,2,1150,270000.0,98144
17485,4,2800,365000.0,98042
17486,3,1310,428000.0,98103
17487,3,2340,600000.0,98053
17488,3,1430,405000.0,98033
17489,4,2340,339900.0,98003
17490,3,1290,275000.0,98166
17491,2,760,361600.0,98115
17492,6,2780,325000.0,98030
17493,3,2090,1050000.0,98112
17494,4,3060,959750.0,98008
17495,3,1110,210000.0,98146
17496,3,1790,258000.0,98001
17497,3,1830,468000.0,98056
17498,4,2850,710000.0,98115
17499,3,1420,268000.0,98146
17500,2,790,115000.0,98146
17501,3,2300,500000.0,98034
17502,3,2440,431000.0,98022
17503,3,1310,241500.0,98030
17504,3,1380,300000.0,98031
17505,4,2790,982000.0,98006
17506,3,1360,248500.0,98003
17507,4,2510,665000.0,98075
17508,3,4560,1215000.0,98034
17509,2,780,380000.0,98126
17510,3,1410,220000.0,98178
17511,4,2530,631500.0,98116
17512,3,1270,386100.0,98034
17513,4,3180,1050000.0,98199
17514,2,1450,650000.0,98105
17515,4,2040,545000.0,98038
17516,4,2650,870000.0,98006
17517,3,1240,380000.0,98133
17518,2,820,265000.0,98055
17519,2,1890,645500.0,98117
17520,3,1270,570000.0,98117
17521,4,3350,1200000.0,98006
17522,2,1550,605000.0,98112
17523,3,920,199500.0,98001
17524,2,950,445000.0,98144
17525,4,2040,495000.0,98144
17526,4,1870,594000.0,98115
17527,3,1720,465000.0,98199
17528,2,1020,160000.0,98022
17529,4,2690,340000.0,98092
17530,4,3090,870000.0,98052
17531,3,1070,249000.0,98106
17532,4,2050,500000.0,98033
17533,3,1660,220000.0,98001
17534,5,2810,368500.0,98055
17535,4,2460,439950.0,98042
17536,3,1230,179900.0,98001
17537,4,2360,490000.0,98011
17538,4,1730,425000.0,98004
17539,4,2770,533300.0,98045
17540,4,1770,447500.0,98118
17541,5,3030,768000.0,98007
17542,3,2380,285000.0,98178
17543,3,1780,336900.0,98019
17544,4,1540,415000.0,98034
17545,3,1580,500000.0,98029
17546,4,3200,337000.0,98042
17547,4,2220,419950.0,98059
17548,4,2240,290000.0,98133
17549,2,1640,349950.0,98118
17550,3,1170,330000.0,98007
17551,4,3160,965000.0,98072
17552,3,2100,515000.0,98052
17553,4,2600,665000.0,98059
17554,3,1630,265000.0,98198
17555,3,2850,545400.0,98023
17556,4,2560,350000.0,98092
17557,2,980,260000.0,98133
17558,3,5480,2510000.0,98166
17559,3,2160,355000.0,98003
17560,3,3030,879000.0,98119
17561,4,3560,833000.0,98052
17562,2,760,261590.0,98178
17563,3,2260,512500.0,98122
17564,2,1560,600000.0,98199
17565,5,2270,417500.0,98125
17566,5,3480,970000.0,98040
17567,3,1900,316000.0,98038
17568,4,2350,397500.0,98031
17569,3,2390,1350000.0,98199
17570,4,3730,840000.0,98075
17571,2,1780,270000.0,98001
17572,4,1630,312900.0,98038
17573,2,1130,325000.0,98155
17574,3,2140,680000.0,98199
17575,4,3220,763000.0,98075
17576,1,800,375000.0,98038
17577,3,1800,475000.0,98118
17578,2,809,219000.0,98136
17579,3,1820,415000.0,98074
17580,2,580,90000.0,98178
17581,2,580,220000.0,98178
17582,3,2900,616000.0,98116
17583,2,1140,269500.0,98022
17584,2,1060,395350.0,98117
17585,4,2320,770000.0,98040
17586,4,3450,840000.0,98072
17587,2,1760,428950.0,98126
17588,4,3370,800000.0,98052
17589,4,1940,401000.0,98177
17590,4,2520,303697.0,98125
17591,3,1360,355000.0,98125
17592,2,800,350000.0,98117
17593,4,3010,754999.0,98075
17594,3,2340,982218.0,98102
17595,3,1780,406500.0,98059
17596,4,4200,1650000.0,98024
17597,2,1720,565000.0,98103
17598,2,830,160000.0,98118
17599,3,1090,220000.0,98146
17600,5,5040,1284000.0,98059
17601,5,3500,970000.0,98126
17602,3,1080,115000.0,98168
17603,3,1080,124000.0,98168
17604,3,1080,157000.0,98168
17605,3,870,183000.0,98042
17606,4,2830,527000.0,98056
17607,4,1880,407193.0,98014
17608,4,3600,970000.0,98199
17609,4,2340,535000.0,98146
17610,3,2040,245000.0,98168
17611,3,1310,337000.0,98059
17612,3,1470,630000.0,98033
17613,3,1370,320000.0,98003
17614,3,1080,228500.0,98146
17615,3,1990,293000.0,98023
17616,3,1310,447000.0,98008
17617,3,1640,226500.0,98042
17618,3,1770,436000.0,98072
17619,3,2050,451000.0,98072
17620,3,1170,315000.0,98045
17621,2,1340,450000.0,98125
17622,3,2240,635000.0,98117
17623,2,880,292500.0,98031
17624,3,2170,329900.0,98038
17625,2,1260,531000.0,98115
17626,3,1880,725000.0,98004
17627,3,1620,355300.0,98133
17628,3,1610,280000.0,98003
17629,4,3330,1095000.0,98033
17630,4,1370,605004.0,98199
17631,2,690,260000.0,98118
17632,4,3170,748000.0,98103
17633,2,1990,776000.0,98115
17634,4,1080,425000.0,98103
17635,4,1870,230000.0,98118
17636,3,1670,418000.0,98155
17637,4,2800,440000.0,98038
17638,5,3460,858450.0,98074
17639,3,1930,390000.0,98045
17640,4,2370,957000.0,98107
17641,3,1180,507000.0,98115
17642,2,1320,575000.0,98107
17643,3,1350,700000.0,98103
17644,2,1068,239950.0,98028
17645,3,1580,253000.0,98030
17646,4,1690,540000.0,98199
17647,3,5120,1550000.0,98034
17648,4,3960,805000.0,98077
17649,4,2420,920000.0,98105
17650,3,1910,496600.0,98029
17651,3,1440,246000.0,98023
17652,5,2320,350000.0,98106
17653,3,1670,585000.0,98117
17654,3,1390,450000.0,98033
17655,3,2620,746000.0,98006
17656,3,3040,598555.0,98056
17657,3,2990,820000.0,98198
17658,3,1740,266500.0,98038
17659,2,2360,370000.0,98022
17660,3,2240,625000.0,98102
17661,4,1610,243500.0,98198
17662,2,700,340000.0,98103
17663,5,2730,559950.0,98155
17664,3,1780,315000.0,98003
17665,3,3070,753000.0,98053
17666,3,2060,800000.0,98102
17667,3,1360,550000.0,98115
17668,3,1430,465000.0,98033
17669,3,1840,465000.0,98034
17670,4,2000,710000.0,98006
17671,3,1820,505000.0,98074
17672,3,2330,690000.0,98034
17673,2,1070,217500.0,98031
17674,2,930,500000.0,98115
17675,2,1040,325000.0,98155
17676,4,1960,500000.0,98074
17677,3,2970,721500.0,98024
17678,3,2200,924000.0,98199
17679,6,3810,2005000.0,98177
17680,2,830,345000.0,98144
17681,4,3920,825000.0,98065
17682,3,2870,560000.0,98027
17683,3,2560,599000.0,98052
17684,3,1350,211000.0,98166
17685,4,1240,425000.0,98056
17686,4,3210,750000.0,98177
17687,3,1690,479000.0,98053
17688,4,2550,612500.0,98029
17689,5,3240,605000.0,98029
17690,4,3560,1364000.0,98033
17691,3,2160,389900.0,98042
17692,4,3060,710000.0,98059
17693,3,1690,295000.0,98038
17694,3,1520,275250.0,98038
17695,4,2040,250000.0,98038
17696,3,2360,709000.0,98177
17697,4,1360,399500.0,98126
17698,3,2000,225000.0,98038
17699,3,1650,500000.0,98075
17700,3,2500,364900.0,98031
17701,3,1140,356000.0,98074
17702,3,2140,616750.0,98106
17703,3,2870,755000.0,98008
17704,2,830,327500.0,98155
17705,3,1960,605000.0,98074
17706,4,1130,179950.0,98042
17707,5,3630,633000.0,98058
17708,4,1764,349950.0,98058
17709,3,2770,1080000.0,98199
17710,3,2650,425000.0,98001
17711,3,2500,990000.0,98122
17712,3,2710,410000.0,98166
17713,3,2490,590000.0,98006
17714,3,1500,242000.0,98003
17715,3,1160,775000.0,98075
17716,4,1880,680000.0,98146
17717,3,1340,217000.0,98002
17718,3,1960,395000.0,98059
17719,3,2030,572500.0,98059
17720,5,2200,559900.0,98125
17721,3,2540,845000.0,98117
17722,3,1520,241000.0,98023
17723,3,2360,1325000.0,98122
17724,3,1340,475000.0,98144
17725,2,1400,575000.0,98103
17726,4,3030,455000.0,98042
17727,3,3200,839000.0,98077
17728,4,1580,475000.0,98007
17729,2,2120,600000.0,98118
17730,2,1640,515000.0,98199
17731,3,1890,425000.0,98034
17732,4,1710,565000.0,98122
17733,2,1140,498000.0,98033
17734,4,2720,739000.0,98115
17735,2,1650,355000.0,98108
17736,3,1790,263000.0,98023
17737,4,1680,375000.0,98125
17738,3,2200,322000.0,98056
17739,2,830,325000.0,98103
17740,2,770,290000.0,98136
17741,4,3280,809950.0,98074
17742,3,2080,969500.0,98122
17743,4,2790,665000.0,98077
17744,5,4150,635000.0,98003
17745,3,1780,272450.0,98038
17746,4,1460,427000.0,98008
17747,3,1410,261500.0,98056
17748,4,2170,488800.0,98006
17749,2,690,340000.0,98136
17750,4,3000,398950.0,98042
17751,3,870,217000.0,98042
17752,4,3170,799000.0,98072
17753,4,1540,160000.0,98023
17754,3,1270,447000.0,98052
17755,3,2190,765000.0,98136
17756,4,4410,1320000.0,98006
17757,4,2790,445000.0,98058
17758,3,1510,310000.0,98118
17759,2,1800,380000.0,98056
17760,4,2410,325000.0,98108
17761,4,2250,345000.0,98058
17762,3,950,300000.0,98106
17763,4,2860,530000.0,98077
17764,4,2860,583500.0,98077
17765,2,1560,410000.0,98155
17766,2,1940,535000.0,98117
17767,4,3580,2050000.0,98125
17768,4,2040,345000.0,98148
17769,5,1700,539000.0,98033
17770,4,3700,590000.0,98006
17771,2,1050,187000.0,98198
17772,3,1690,270000.0,98059
17773,2,1120,546000.0,98115
17774,3,1490,520000.0,98199
17775,5,2220,515000.0,98144
17776,3,2160,990000.0,98105
17777,2,870,382000.0,98106
17778,3,1900,1210000.0,98004
17779,4,3370,900000.0,98126
17780,3,3370,675000.0,98136
17781,2,880,460000.0,98107
17782,2,940,234000.0,98198
17783,3,1340,399000.0,98034
17784,3,1440,253500.0,98042
17785,3,1750,475000.0,98033
17786,5,3990,740000.0,98118
17787,3,2860,799000.0,98199
17788,4,1940,390000.0,98058
17789,2,1400,421000.0,98155
17790,3,1770,296500.0,98042
17791,4,1710,895000.0,98112
17792,4,2810,386000.0,98092
17793,3,1580,424000.0,98155
17794,3,1580,749000.0,98117
17795,3,1440,523000.0,98115
17796,4,2420,389000.0,98003
17797,4,1930,270000.0,98198
17798,3,1190,275000.0,98059
17799,4,2240,287500.0,98001
17800,2,2550,345000.0,98092
17801,2,920,427000.0,98103
17802,4,1520,508450.0,98006
17803,3,1460,705000.0,98103
17804,1,1900,550000.0,98027
17805,3,1430,380000.0,98006
17806,3,2500,539900.0,98065
17807,2,720,330000.0,98027
17808,2,1140,455000.0,98115
17809,4,3530,510000.0,98023
17810,3,1220,315000.0,98059
17811,3,1320,206000.0,98002
17812,4,2170,592500.0,98052
17813,3,2020,744000.0,98033
17814,3,1990,334500.0,98042
17815,4,2660,886000.0,98112
17816,4,2360,600000.0,98052
17817,3,2740,850000.0,98045
17818,3,1360,550000.0,98116
17819,2,1230,184900.0,98022
17820,3,1260,245000.0,98148
17821,2,1040,370000.0,98112
17822,4,2700,480000.0,98011
17823,3,1800,579000.0,98103
17824,3,1590,339275.0,98133
17825,3,1360,425000.0,98022
17826,3,1370,170000.0,98168
17827,4,3320,950000.0,98006
17828,4,2980,623000.0,98006
17829,3,1350,477000.0,98117
17830,3,1160,330000.0,98077
17831,3,1480,600000.0,98122
17832,3,1640,570000.0,98144
17833,4,2680,515000.0,98065
17834,4,2440,805000.0,98115
17835,4,2920,555000.0,98038
17836,3,1780,245000.0,98030
17837,4,2170,638150.0,98027
17838,4,5550,1650000.0,98040
17839,4,2060,269950.0,98042
17840,3,1050,195000.0,98042
17841,2,790,159100.0,98178
17842,3,1010,550000.0,98033
17843,2,1040,299000.0,98118
17844,4,3130,1375000.0,98103
17845,2,900,249500.0,98055
17846,4,1470,700000.0,98112
17847,4,1080,275000.0,98030
17848,3,2440,565000.0,98028
17849,4,2520,425000.0,98133
17850,4,1760,620047.0,98119
17851,3,1820,480000.0,98075
17852,3,1820,515000.0,98075
17853,4,3040,420000.0,98092
17854,5,3490,610000.0,98006
17855,4,2440,849000.0,98177
17856,3,2280,718000.0,98125
17857,3,1980,295000.0,98023
17858,5,2360,871000.0,98107
17859,3,3890,430000.0,98178
17860,4,2300,440000.0,98028
17861,2,910,405000.0,98115
17862,3,1140,340000.0,98045
17863,4,2390,675000.0,98074
17864,3,1150,480000.0,98126
17865,5,2330,362500.0,98133
17866,3,2420,752888.0,98007
17867,4,960,255000.0,98118
17868,1,1010,283700.0,98019
17869,4,2370,335000.0,98030
17870,3,2880,285000.0,98168
17871,4,2400,278000.0,98148
17872,5,3670,731000.0,98052
17873,3,1140,335000.0,98045
17874,3,1410,334200.0,98019
17875,6,1530,642000.0,98115
17876,4,1720,540000.0,98144
17877,3,1620,299000.0,98022
17878,3,1570,560000.0,98116
17879,5,1990,852000.0,98107
17880,2,930,306000.0,98126
17881,3,1550,440000.0,98034
17882,4,1650,517000.0,98008
17883,2,800,379000.0,98115
17884,2,930,360000.0,98027
17885,4,2550,645000.0,98115
17886,2,720,217000.0,98056
17887,2,620,255000.0,98126
17888,3,2360,625000.0,98029
17889,3,1760,680000.0,98136
17890,3,2100,440000.0,98155
17891,5,2480,615000.0,98074
17892,3,1040,239000.0,98146
17893,3,1656,462500.0,98070
17894,4,2090,619400.0,98115
17895,6,2520,975000.0,98146
17896,2,700,330000.0,98136
17897,4,4030,985000.0,98077
17898,2,760,430000.0,98103
17899,4,6500,2458000.0,98039
17900,3,1840,778000.0,98033
17901,3,1090,219000.0,98042
17902,4,2980,1595000.0,98034
17903,4,1900,715000.0,98040
17904,4,2790,950000.0,98040
17905,2,1280,425000.0,98115
17906,3,1510,239000.0,98003
17907,1,920,310000.0,98011
17908,2,700,400000.0,98115
17909,2,1980,428000.0,98070
17910,3,1440,600000.0,98117
17911,4,2740,415000.0,98042
17912,2,1400,401000.0,98133
17913,3,2270,292000.0,98168
17914,3,1310,291750.0,98166
17915,3,1680,227000.0,98023
17916,3,2260,675000.0,98005
17917,3,1350,397500.0,98144
17918,2,1820,206000.0,98168
17919,3,3380,1190000.0,98122
17920,4,2140,360000.0,98010
17921,4,2430,427500.0,98059
17922,2,940,115000.0,98146
17923,3,2070,559000.0,98117
17924,4,1510,420000.0,98103
17925,4,2550,550000.0,98072
17926,2,700,282150.0,98133
17927,3,1150,260000.0,98118
17928,3,2340,428000.0,98065
17929,3,1510,319950.0,98133
17930,3,2070,1350000.0,98039
17931,2,1150,552000.0,98115
17932,4,2190,637000.0,98115
17933,4,1980,213000.0,98023
17934,3,960,215000.0,98166
17935,3,2180,590000.0,98199
17936,4,2560,390000.0,98038
17937,4,2270,287000.0,98198
17938,5,3550,580000.0,98033
17939,3,1330,424000.0,98029
17940,4,2110,610000.0,98029
17941,4,3470,1320000.0,98006
17942,4,1550,623500.0,98107
17943,2,570,260000.0,98070
17944,3,2030,906000.0,98112
17945,3,1500,330000.0,98019
17946,2,920,275000.0,98106
17947,3,1470,290000.0,98155
17948,2,1150,599950.0,98103
17949,4,4180,550000.0,98038
17950,3,1690,289000.0,98055
17951,4,2150,411000.0,98056
17952,3,2330,826000.0,98144
17953,4,2680,400000.0,98056
17954,3,1740,342000.0,98106
17955,2,1320,475000.0,98199
17956,4,3150,1205000.0,98105
17957,4,2480,455000.0,98166
17958,4,3330,850000.0,98103
17959,3,1010,185000.0,98023
17960,6,4920,850000.0,98118
17961,4,1570,239900.0,98198
17962,5,3580,765000.0,98027
17963,3,2220,437000.0,98072
17964,3,1010,240000.0,98032
17965,2,1440,395000.0,98133
